id,name,posterURL,actors,genre,ratings,releaseYear,tmdb_id
17811,Intersect,https://image.tmdb.org/t/p/w500/e6hgmD0P133bW5EH1kfhscwXN2a.jpg,Jason Spisak|Richard Dawkins|Abe Ruthless|Leeann Dearing|James Morrison,"Horror, Science Fiction, Thriller",5.542,2020,736509
17812,The Japon,https://image.tmdb.org/t/p/w500/r2Th4u8f74JRPJd0LpC8i0L0ZmI.jpg,María León|Dani Rovira|Antonio Dechent|Cinta Ramírez|Iker Castiñeira,Comedy,4.417,2019,529209
17813,Stars at Noon,https://image.tmdb.org/t/p/w500/viR50oQCs8ObciADFGWHUyChexZ.jpg,Margaret Qualley|Joe Alwyn|Benny Safdie|Danny Ramirez|Nick Romano,"Drama, Romance, Thriller",6.042,2022,603204
17814,Mia and Me: The Hero of Centopia,https://image.tmdb.org/t/p/w500/a3ZpDsvNCQUOD7ApAs9y3mFwVU4.jpg,Julian Maroun|Bettina Kenney|Margot Nuccetelli|Elisa Boyd|James Dyke,"Animation, Fantasy, Adventure",6.9,2022,955644
17815,Ascension,https://image.tmdb.org/t/p/w500/8Tng4QWveeazE2gFcrZxvbyvvl8.jpg,,Documentary,6.792,2021,822138
17816,The Trapped 13: How We Survived The Thai Cave,https://image.tmdb.org/t/p/w500/jQb1UjOdc2DsU4SqDebrVH8dHvC.jpg,Ekapol Chanthawong|Ei Khan|Panumas Sangdee|Chanin Vibulrungruang|June Yoon,Documentary,6.833,2022,1025169
17817,Perfect Stranger,https://image.tmdb.org/t/p/w500/aFoXZV1wY7LykyuZJPV0zoYRTdF.jpg,Mona Zaki|Nadine Labaki|Eyad Nassar|Adel Karam|Diamand Abou Abboud,"Comedy, Drama",6.267,2022,833591
17818,Seasons,https://image.tmdb.org/t/p/w500/r4qXN4TSGsKjJDCU0hvgEfufVFK.jpg,Philippe Barbeau|Giovanni Pucci,Documentary,6.908,2016,352342
17819,The Small Victories,https://image.tmdb.org/t/p/w500/7abkBKQ65ktmLus53D8d9BVEDvp.jpg,Michel Blanc|Julia Piaton|Lionel Abelanski|Marie Bunel|Marie-Pierre Casey,Comedy,6.833,2023,1000603
17820,Cherry Pop,https://image.tmdb.org/t/p/w500/egonvS0GnvrswGTJhGBRqXaI6ZL.jpg,Lars Berge|Detox|Tempest DuJour|Bob the Drag Queen|Misty Violet,"Comedy, Music",5.25,2017,442896
17821,Becoming,https://image.tmdb.org/t/p/w500/9NZdljsmvWcAGyPqzKgmdLvn97t.jpg,Toby Kebbell|Penelope Mitchell|Jason Patric|Jeff Daniel Phillips|Beth Broderick,"Science Fiction, Drama, Thriller, Horror",5.5,2020,526052
17822,The Coach,https://image.tmdb.org/t/p/w500/qYL9BXeV1WdjxvZvkesIqmhAYta.jpg,Danila Kozlovsky|Irina Gorbacheva|Vladimir Ilin|Andrey Smolyakov|Viktor Verzhbitskiy,Drama,7.058,2018,497722
17823,Bob & Marys,https://image.tmdb.org/t/p/w500/fctZfO0F0sxo04o8D3vVBSfHeL2.jpg,Rocco Papaleo|Laura Morante|Simona Tabasco|Andrea Di Maria|Francesco Di Leva,Comedy,5.1,2018,458749
17824,Soulmates,https://image.tmdb.org/t/p/w500/jdSphRgnSh8iUaY6YrxZ3PfYnEk.jpg,Stephanie Lynn|Alexandra Case|Mark Famiglietti|Zachary Spicer|Alice Barrett,Comedy,6.133,2021,879330
17825,Paydirt,https://image.tmdb.org/t/p/w500/jAGGV80ZO10YcmUJXK7YSBh1yvK.jpg,Luke Goss|Val Kilmer|Mike Hatton|Paul Sloan|Nick Vallelonga,"Action, Crime, Thriller",5.925,2020,696002
17826,Full Out 2: You Got This!,https://image.tmdb.org/t/p/w500/yeW1gOLWauwhFVleLwcW29RHLG2.jpg,Logan Edra|Sydney Cope|Braedyn Bruner|Liza Wilk|Billie D. Merritt,"Family, TV Movie",6.5,2020,696160
17827,The Gateway,https://image.tmdb.org/t/p/w500/gUilTInQpzoK7iCkPjysamiVmjS.jpg,Shea Whigham|Olivia Munn|Taryn Manning|Frank Grillo|Bruce Dern,"Drama, Thriller",5.542,2021,713711
17828,HK: Hentai Kamen 2 - Abnormal Crisis,https://image.tmdb.org/t/p/w500/mvLYHpJCFK0gur7mlrLMA8z2a9F.jpg,Ryohei Suzuki|Yoshiko Sengen|Yuya Yagira|Tsuyoshi Muro|Ayame Misaki,"Action, Comedy",6.192,2016,403310
17829,Marlina the Murderer in Four Acts,https://image.tmdb.org/t/p/w500/7pDpym7ix9dsB9a1KWVLN95X4z1.jpg,Marsha Timothy|Egy Fedly|Tumpal Tampubolon|Dea Panendra|Yoga Pratama,"Thriller, Drama, Western",6.9,2017,453276
17830,On the Fringe,https://image.tmdb.org/t/p/w500/5Prjpx6Vt1hoRh9B7Fsh1o36aub.jpg,Penélope Cruz|Luis Tosar|Adelfa Calvo|Christian Checa|Juan Diego Botto,Drama,6.8,2022,714339
17831,A Cool Fish,https://image.tmdb.org/t/p/w500/xhXIJFaCgnnNxmMc2wWz9J11sey.jpg,Chen Jianbin|Ren Suxi|Zhang Yu|Wang Yanhui|Jiu Kong,"Comedy, Thriller, Crime",6.808,2018,554205
17832,Father Soldier Son,https://image.tmdb.org/t/p/w500/7AIU4rH3ExBHQg92UHYxFYxP82M.jpg,Brian Eisch|Isaac Eisch|Joey Eisch|Roxanne Gregory,"Documentary, War",6.492,2020,695476
17833,Il regno,https://image.tmdb.org/t/p/w500/316U2EwqfWY25wWHY703TTd0WqY.jpg,Stefano Fresi|Max Tortora|Silvia D'Amico|Fotinì Peluso|Francesca Nunzi,Comedy,5.633,2020,696826
17834,Twenty Something,https://image.tmdb.org/t/p/w500/zLaGPqNxhkxkzEqPd6hb58FB8t4.jpg,Kaylin Price|Ariana Brown|Aliyah Taylor|Janelle Lasalle|Napoleon Highbrou,"Animation, Comedy, Drama",7.408,2021,852719
17835,Casanova's Return,https://image.tmdb.org/t/p/w500/c4Jo4vgLGK5pByuKHzAtVxmdvMT.jpg,Toni Servillo|Sara Serraiocco|Fabrizio Bentivoglio|Natalino Balasso|Bianca Panconi,"Comedy, Drama",6.092,2023,802124
17836,A Veteran's Christmas,https://image.tmdb.org/t/p/w500/k3TNeyevlA5GHPtQaAzmaQcbinC.jpg,Eloise Mumford|Sean Faris|Miriam McDonald|Jacob Blair|Richard Waugh,"TV Movie, Family, Drama",6.442,2018,551863
17837,Peter's To-Do List,https://image.tmdb.org/t/p/w500/ohnN1gVREFJXJJv35BaBHladKoA.jpg,Tom Holland|Jacob Batalon|Hemky Madera|Tony Revolori|Tuwaine Barrett,"Science Fiction, Action, Adventure",6.8,2019,758025
17838,Unicorn Wars,https://image.tmdb.org/t/p/w500/kEEFo2CpBP1m7zjZzIHG0P6v6ma.jpg,Jon Goiri|Jaione Insausti|Ramón Barea|Txema Regalado|Manu Heras,"Action, Animation, Comedy, Fantasy, Horror, War",6.867,2022,587092
17839,Contract to Kill,https://image.tmdb.org/t/p/w500/lSkgRQDzLYzvu0ygiVnLNyKI55z.jpg,Steven Seagal|Russell Wong|Jemma Dallender|Sergiu Costache|Radu Andrei Micu,"Adventure, Action",4.7,2016,423627
17840,The Next Skin,https://image.tmdb.org/t/p/w500/qqSw804KsjYMeHNxXwWGZ8s23qw.jpg,Emma Suárez|Àlex Monner|Sergi López|Bruno Todeschini|Igor Szpakowski,"Drama, Mystery, Thriller",5.783,2016,348555
17841,Last Men in Aleppo,https://image.tmdb.org/t/p/w500/8wF3AXsybsoWLQLhkEyG5nrNi0L.jpg,Khaled Umar Harah|Batul,Documentary,7,2017,433085
17842,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,https://image.tmdb.org/t/p/w500/4JUnzqaGXUJPKuwxxwiNunT7YOE.jpg,Steve Martin|Martin Short|Jesse Lunsford,"Comedy, Music, TV Movie",6.525,2018,525814
17843,Deception,https://image.tmdb.org/t/p/w500/xT261ctrOccm8fXDAYQPm3Zbyh6.jpg,Denis Podalydès|Léa Seydoux|Emmanuelle Devos|Anouk Grinberg|Mădălina Constantin,"Drama, Romance",5.525,2021,774343
17844,Sing,https://image.tmdb.org/t/p/w500/vNZsygCJam5U3P34tXMmuOVZO9n.jpg,Gáspárfalvi Dorka|Dorka Hais|Zsófia Szamosi|Borbála Karádi|Mónika Garami,"Drama, Music",7.347,2016,427416
17845,Wanda Sykes: Not Normal,https://image.tmdb.org/t/p/w500/3DiDlu8sRxZ2VqtxizoVVJaIAwl.jpg,Wanda Sykes,Comedy,6.924,2019,573915
17846,Horror Noire: A History of Black Horror,https://image.tmdb.org/t/p/w500/iTNvR1IwF9v3a7e9MVooT3ZR1GG.jpg,Meosha Bean|Ashlee Blackwell|William Crain|Rusty Cundieff|Keith David,Documentary,7.22,2019,574109
17847,"Love, Romance & Chocolate",https://image.tmdb.org/t/p/w500/l0ay0Td2gxq2zEdAlphb2RsdeTX.jpg,Lacey Chabert|Will Kemp|Brittany Bristow|Guillaume Dolmans|Joseph Olivennes,"TV Movie, Romance",6.373,2019,574936
17848,Claire Darling,https://image.tmdb.org/t/p/w500/htVovYJE966Rk2TGiBrbG9g20Ne.jpg,Catherine Deneuve|Chiara Mastroianni|Alice Taglioni|Olivier Rabourdin|Samir Guesmi,Drama,5.458,2019,482710
17849,The Souvenir: Part II,https://image.tmdb.org/t/p/w500/fYNvmZ1vW7bNcUhrAzYjUBgKJWP.jpg,Honor Swinton Byrne|Tilda Swinton|Charlie Heaton|Jaygann Ayeh|Harris Dickinson,Drama,6.449,2021,473021
17850,The Watchman,https://image.tmdb.org/t/p/w500/EKSAjHmJV4VBou8v2z8NWf6r0E.jpg,Yury Bykov|Vladislav Abashin|Alla Yuganova|Arthur Beschastny|Gela Meskhi,"Drama, Thriller",6.271,2019,575184
17851,Staring at Strangers,https://image.tmdb.org/t/p/w500/8YHnuK9dowN47XAgSry4EtIuOBZ.jpg,Paco León|Leonor Watling|Àlex Brendemühl|María Romanillos|Juan Diego Botto,"Drama, Thriller",6.3,2022,939899
17852,Mike Birbiglia: Thank God for Jokes,https://image.tmdb.org/t/p/w500/j6U5qW82Cw2ugeoljgWAmB0MR8U.jpg,Mike Birbiglia|Jimmy Kimmel,Comedy,7.288,2017,442087
17853,Out Stealing Horses,https://image.tmdb.org/t/p/w500/nymGgkscY32I5DWbTk3kkLHqoZU.jpg,Stellan Skarsgård|Tobias Santelmann|Danica Ćurčić|Pål Sverre Hagen|Bjørn Floberg,Drama,6.5,2019,512603
17854,Louise by the Shore,https://image.tmdb.org/t/p/w500/tjgfIldVv0380ohpptbbtE27VW2.jpg,Dominique Frot|Jean-François Laguionie|Diane Dassigny|Antony Hickling|Piera Degli Esposti,Animation,7.042,2016,413927
17855,Bala,https://image.tmdb.org/t/p/w500/yIDQRD4rPofIodn0b1Md2WyXzSD.jpg,Ayushmann Khurrana|Bhumi Pednekar|Yami Gautam Dhar|Saurabh Shukla|Javed Jaffrey,"Comedy, Romance",6.661,2019,579230
17856,Ella Bella Bingo,https://image.tmdb.org/t/p/w500/vdK86hDn31gjtVJhMDB7ZMEAH8Z.jpg,Ninni Spone|Bjarte Hjelmeland|Oskar Fjeldstad-Bergheim|Elias Søvold-Simonsen|Johannes Joner,"Animation, Family",6.6,2020,619918
17857,Ip Man: The Awakening,https://image.tmdb.org/t/p/w500/A7vhdyGrpPMKXsuFBZzxmave94F.jpg,Xie Miao|Chen Guanying|Sergio De Ieso|Hou Tongjiang|Gu Lei,"Action, Adventure, History, Drama",6.8,2023,875104
17858,Time Share,https://image.tmdb.org/t/p/w500/jWwLENF11LVApfrCxjuG936cnID.jpg,Luis Gerardo Méndez|Miguel Rodarte|Cassandra Ciangherotti|Andrés Almeida|Montserrat Marañon,"Drama, Horror, Mystery",5.559,2018,387827
17859,Look at Me,https://image.tmdb.org/t/p/w500/cF0pwv6ce82pPVCIEzB5ArnuIZx.jpg,Axel Alpuche|Regina Reynoso|Darío T. Pie|Leticia Huijara|Michelle Polanco,Horror,7,2021,863851
17860,I Do... Until I Don't,https://image.tmdb.org/t/p/w500/4hA1n7s4dM734QqxtAwMhDUL7ns.jpg,Lake Bell|Ed Helms|Mary Steenburgen|Paul Reiser|Amber Heard,Comedy,5.153,2017,395474
17861,We Made a Beautiful Bouquet,https://image.tmdb.org/t/p/w500/73EMVPCQ3G2mTLgXJrFuOgxJfkp.jpg,Masaki Suda|Kasumi Arimura|Kaya Kiyohara|Kanata Hosoda|Joe Odagiri,"Romance, Drama",7.678,2021,695932
17862,Gnaw,https://image.tmdb.org/t/p/w500/7Z8OTmCjxVibRIEmcSD89pzpze.jpg,Penelope Mitchell|Kyle Gass|Chris Johnson|Sally Kirkland|Graham Emmons,Horror,5.407,2017,483987
17863,The Sky Is Pink,https://image.tmdb.org/t/p/w500/jXseh5pR0NuuNhHhyhM5DasqL8v.jpg,Priyanka Chopra Jonas|Zaira Wasim|Farhan Akhtar|Rohit Saraf|Manas Mittal,"Romance, Drama, Comedy",7.9,2019,613446
17864,Little Woods,https://image.tmdb.org/t/p/w500/nbmevOFXOtx3n2pfj4gtSxpcSFh.jpg,Tessa Thompson|Lily James|Luke Kirby|James Badge Dale|Lance Reddick,"Drama, Thriller",5.763,2019,451918
17865,Siberia,https://image.tmdb.org/t/p/w500/vSCjeSAkdrAyi3XDIrNWpMsH5oP.jpg,Willem Dafoe|Dounia Sichov|Simon McBurney|Cristina Chiriac|Daniel Giménez Cacho,"Drama, Fantasy, Adventure",5.085,2020,446574
17866,Unleashed,https://image.tmdb.org/t/p/w500/zpTg32caIadhYln2cLRKHWDkGHQ.jpg,Kate Micucci|Justin Chatwin|Steve Howey|Hana Mae Lee|Josh Brener,"Romance, Comedy, Science Fiction",6.254,2017,345937
17867,The Goya Murders,https://image.tmdb.org/t/p/w500/p9A37JvPZ5laqEfgn0b88xjcl73.jpg,Maribel Verdú|Aura Garrido|Roberto Álamo|Ginés García Millán|Daniel Grao,"Drama, Thriller",4.9,2019,573150
17868,Rocky Handsome,https://image.tmdb.org/t/p/w500/23uZE0GZ70qWuwrlpwprpT3uWEv.jpg,John Abraham|Shruti Haasan|Nathalia Kaur|Diya Chalwad|Nishikant Kamat,"Action, Thriller",6.4,2016,376873
17869,Kiss Me!,https://image.tmdb.org/t/p/w500/p2pg2pEg0zpk4ruQse12A3Be7Si.jpg,Océan|Alice Pol|Grégory Montel|Sophie-Marie Larrouy|Rudy Milstein,"Romance, Comedy",5.576,2017,459962
17870,The Birdcatcher,https://image.tmdb.org/t/p/w500/l9dmHphfmhmIZ4h8zRvhnSvuq0A.jpg,Sarah-Sofie Boussnina|Arthur Hakalahti|Jakob Cedergren|Laura Birn|Johannes Bah Kuhnke,"Drama, Thriller, War",5.6,2019,489176
17871,Cinderella and the Secret Prince,https://image.tmdb.org/t/p/w500/4oIIM7i4sFPyGFWP0GYZo3pNAH7.jpg,Cassandra Lee Morris|Stephen Mendel|R. Martin Klein|Stephanie Sanditz|Terrence Stone,"Animation, Adventure, Family, Fantasy",6.593,2018,543583
17872,Behind the Line: Escape to Dunkirk,https://image.tmdb.org/t/p/w500/xe6tmgJvrfW341xsgWpW6iEbZUs.jpg,Sam Gittins|Joe Egan|Jennifer Martin|Tim Berrington|Joel Phillimore,War,6.254,2020,726876
17873,Edie,https://image.tmdb.org/t/p/w500/5L9bDg7f3AycCagYwgwaKa52yKe.jpg,Sheila Hancock|Kevin Guthrie|Paul Brannigan|Amy Manson|Wendy Morgan,Drama,6.364,2018,460064
17874,The Asian Connection,https://image.tmdb.org/t/p/w500/238oPc2NTSyecouDULg3WPHhabk.jpg,Steven Seagal|John Edward Lee|Byron Gibson|Pim Bubear|Michael Jai White,"Action, Crime",4.127,2016,397003
17875,Forky Asks a Question: What Is Cheese?,https://image.tmdb.org/t/p/w500/b4ox85sQvRDOTsCMrRf1aP9isfm.jpg,Tony Hale|Jeff Garlin|Bob Peterson,"Animation, Family, Comedy",6.186,2020,660867
17876,A mano disarmata,https://image.tmdb.org/t/p/w500/lSO0J379dbLlAMjpzhfZL9pvr86.jpg,Claudia Gerini|Francesco Pannofino|Mirko Frezza|Milena Mancini|Francesco Venditti,"Drama, Crime, Thriller, Action",6.534,2019,593057
17877,I Am Vengeance: Retaliation,https://image.tmdb.org/t/p/w500/A8EzVnKAB5kbOZOQ9UQwTxvpoj4.jpg,Stuart Bennett|Vinnie Jones|Jessica-Jane Stafford|Katrina Durden|Sam Benjamin,Action,5.966,2020,661227
17878,Make Us Dream,https://image.tmdb.org/t/p/w500/ikuKQxE1tfVMCIZVsMyePaZlNEy.jpg,Steven Gerrard|Jamie Carragher|Michael Owen|Kenny Dalglish|Steve Bruce,Documentary,7.6,2018,561894
17879,The Spine of Night,https://image.tmdb.org/t/p/w500/9uERhKRCtgDztLsx5Pg36j61rqC.jpg,Richard E. Grant|Lucy Lawless|Patton Oswalt|Betty Gabriel|Joe Manganiello,"Animation, Fantasy, Action, Horror",5.883,2021,795522
17880,Darby and the Dead,https://image.tmdb.org/t/p/w500/v1mtYW0qShlS3YFy10D8GqTk6LI.jpg,Asher Angel|Riele Downs|Auliʻi Cravalho|Chosen Jacobs|Wayne Knight,"Comedy, Fantasy",6.017,2022,898308
17881,Blood Brother,https://image.tmdb.org/t/p/w500/46Z8vyP3G10ASVeLKERc3qgta1E.jpg,Trey Songz|Jack Kesy|China Anne McClain|Chelle Ramos|Hassan Johnson,"Action, Crime, Drama, Thriller",5.449,2018,552858
17882,Horrible Histories: The Movie - Rotten Romans,https://image.tmdb.org/t/p/w500/dMRhLzGqOXGsTWsZyRtpu6h6IXG.jpg,Sebastian Croft|Emilia Jones|Kate Nash|Nick Frost|Craig Roberts,"Comedy, Family, Adventure",5.127,2019,553002
17883,Butterfly Kisses,https://image.tmdb.org/t/p/w500/89kHc3uaikDiLIX30ry0jIQn1iF.jpg,Seth Adam Kallick|Rachel Armiger|Reed Delisle|Matt Lake|Eileen Del Valle,"Horror, Mystery",6,2018,480733
17884,Classico,https://image.tmdb.org/t/p/w500/zq7B2VrFcBZa6YyMHV9C1iggmWm.jpg,Ahmed Sylla|Hakim Jemili|Alice Belaïdi|Élie Semoun|Redouane Bougheraba,Comedy,4.975,2022,963116
17885,Here We Are: Notes for Living on Planet Earth,https://image.tmdb.org/t/p/w500/tZWgclntziFRPQg0u0nI2FU4nYg.jpg,Meryl Streep|Jacob Tremblay|Chris O'Dowd|Ruth Negga|Rob Rackstraw,"Animation, Family",7.72,2020,664850
17886,The Conference,https://image.tmdb.org/t/p/w500/55IkZ0dU8JA4400NA5c4YbM51lF.jpg,Philipp Hochmair|Johannes Allmayer|Maximilian Brückner|Matthias Bundschuh|Fabian Busch,"History, War, Drama",6.568,2022,910365
17887,Viking Blood,https://image.tmdb.org/t/p/w500/dkUxVISgn7eSX19JWoe5d35HW7u.jpg,Michael Rajani|Martin Hestbæk|Robert Follin|Peter Holst-Beck|Pernille Bergendorff,Action,6.331,2019,585213
17888,At the Heart of Gold: Inside the USA Gymnastics Scandal,https://image.tmdb.org/t/p/w500/a3t1RktaXBTfNmwzuIoTC4rpuJj.jpg,Simone Biles|McKayla Maroney|Aly Raisman|Jordyn Wieber|Rachael Denhollander,Documentary,7.283,2019,557800
17889,Kingdom 2: Far and Away,https://image.tmdb.org/t/p/w500/wE4NqJosSPjiyqStBEv67mQbR1b.jpg,Kento Yamazaki|Ryo Yoshizawa|Kanna Hashimoto|Nana Seino|Amane Okayama,"Action, Adventure, War",7.229,2022,961420
17890,Spirit Halloween: The Movie,https://image.tmdb.org/t/p/w500/akWDID6zfsWHJhGCAAcbwbytU55.jpg,Donovan Colan|Jaiden J. Smith|Dylan Martin Frankel|Marissa Reyes|Rachael Leigh Cook,"Adventure, Family, Horror, Fantasy",6.347,2022,961427
17891,A Christmas to Remember,https://image.tmdb.org/t/p/w500/xpOZBdq1bFf6nBSilkfLrtjhNL0.jpg,Mira Sorvino|Cameron Mathison|Jesse Filkow|Brenda Crichlow|Elle McKinnon,"Romance, TV Movie",6.195,2016,423893
17892,Marvel Rising: Heart of Iron,https://image.tmdb.org/t/p/w500/z3lD286jY8iYasC5hJZ2kgZF9uY.jpg,Sofia Wylie|Melanie Minichino|Mick Wingert|Milana Vayntrub|Dove Cameron,"Animation, Family, Science Fiction, Action",6.9,2019,583209
17893,Cocaine Godmother,https://image.tmdb.org/t/p/w500/BYD6DT0dwtLFXkuCk7SqfAZrqv.jpg,Catherine Zeta-Jones|Raúl Méndez|Juan Pablo Espinosa|Jenny Pellicer|Matteo Stefan,"Drama, TV Movie, Crime",6.441,2017,492258
17894,Delivery by Christmas,https://image.tmdb.org/t/p/w500/49KcmgKAtgC02xQFpDly2svEOxW.jpg,Monika Frajczyk|Piotr Pacek|Franciszek Krupowicz|Dorota Kolak|Mirosław Baka,"Romance, Comedy",6.195,2022,1053080
17895,Tony Parker: The Final Shot,https://image.tmdb.org/t/p/w500/8zrgid8f6c2ODn2T94jKfopOF4C.jpg,Tony Parker|Kobe Bryant|Tim Duncan|Gregg Popovich|Thierry Henry,Documentary,7.1,2021,782973
17896,Franco Escamilla: RPM,https://image.tmdb.org/t/p/w500/hFVOwiCosQTqGjtdK8ViDmj99v2.jpg,Franco Escamilla,Comedy,8.8,2020,707533
17897,Tom Segura: Disgraceful,https://image.tmdb.org/t/p/w500/ll5QVhDsp6MbNWWZAGXc8vFu6Y9.jpg,Tom Segura,Comedy,7.051,2018,497520
17898,Message Man,https://image.tmdb.org/t/p/w500/ysYgmy2ZqhVNXRw7gCahMhe1bMG.jpg,Paul O'Brien|Aji Santosa|Verdi Solaiman|Mario Irwinsyah|Agni Pratistha,"Action, Crime, Thriller",5.314,2018,564149
17899,Ponniyin Selvan: Part I,https://image.tmdb.org/t/p/w500/zSNyZUeqDdii0doQ9970E90kCkb.jpg,Vikram|Aishwarya Rai Bachchan|Ravi Mohan|Karthi|Trisha Krishnan,"Action, Adventure",7.186,2022,660046
17900,"Pride, Prejudice and Mistletoe",https://image.tmdb.org/t/p/w500/brYEwaSk7ftFlo0PWquD2JFCDRg.jpg,Lacey Chabert|Brendan Penny|Sherry Miller|Art Hindle|Anna Hardwick,"Romance, TV Movie",6.144,2018,535810
17901,Mohawk,https://image.tmdb.org/t/p/w500/wGcDLqbQ2mVX7NhzU70noTUwGJa.jpg,Kaniehtiio Horn|Ezra Buzzington|Eamon Farren|Justin Rain|Jon Huber,"Action, Thriller",5.153,2018,366964
17902,Aurora Teagarden Mysteries: The Disappearing Game,https://image.tmdb.org/t/p/w500/8WRBCFqcqhRGLWERYvSN3NUT7gj.jpg,Candace Cameron Bure|Marilu Henner|Niall Matter|Lexa Doig|Peter Benson,"TV Movie, Drama, Crime, Mystery",7.119,2018,531158
17903,Free Rein: Valentine's Day,https://image.tmdb.org/t/p/w500/uRAWwdGqnhoi8eFCiHuipymELJR.jpg,Jaylen Barron|Manpreet Bambra|Kerry Ingram|Celine Buckens|Freddy Carter,"Romance, Family",7.424,2019,579450
17904,True Mothers,https://image.tmdb.org/t/p/w500/4DsehYX87jeDN8edQBYttcYcArm.jpg,Hiromi Nagasaku|Arata Iura|Aju Makita|Miyoko Asada|Hiroko Nakajima,Drama,7.3,2020,660713
17905,Jim Jefferies: Intolerant,https://image.tmdb.org/t/p/w500/h4lRLoaeISvLncMVwGt8BcecGIM.jpg,Jim Jefferies,Comedy,7.136,2020,718831
17906,Blind Vaysha,https://image.tmdb.org/t/p/w500/qU9vpgEDLSMZVSXP236ZXE8MkyB.jpg,Caroline Dhavernas,Animation,7.034,2016,389677
17907,Dr. Bird's Advice for Sad Poets,https://image.tmdb.org/t/p/w500/yLnnYK9GrMAHf62HTVmtjMQdKYR.jpg,Lucas Jade Zumann|Taylor Russell|Jason Isaacs|Lisa Edelstein|David Arquette,"Comedy, Drama",7.198,2021,533705
17908,Jumbo,https://image.tmdb.org/t/p/w500/dTrDxlTrqojxyNt82BbTSbJHhWU.jpg,Noémie Merlant|Emmanuelle Bercot|Sam Louwyck|Bastien Bouillon|Tracy Dossou,"Fantasy, Romance",5.664,2020,510631
17909,The Perfect Catch,https://image.tmdb.org/t/p/w500/wLO64np21v6uKlHSMUGsRDG16II.jpg,Nikki DeLoach|Andrew W. Walker|Lisa Durupt|Chance Hurstfield|Vincent Dangerfield,"Romance, Drama, TV Movie",6.353,2017,450679
17910,Boy 7,https://image.tmdb.org/t/p/w500/tOmYnPiCsmEWn8pmLQ523Nt5wGd.jpg,Matthijs van de Sande Bakhuyzen|Ella-June Henrard|Tygo Gernandt|Yannick Jozefzoon|Halina Reijn,"Thriller, Action, Science Fiction",5.578,2016,297239
17911,My Valentine,https://image.tmdb.org/t/p/w500/jJsn2KNUnmQtLY9jEfcdyAb1yEM.jpg,Britt Baron|Anna Lore|Benedict Samuel|Tiffany Smith|Sachin Bhatt,"Thriller, Horror",5.724,2020,670466
17912,Visaranai,https://image.tmdb.org/t/p/w500/dt8NPHvuGki657VxYk3hErOb2B2.jpg,V R Dinesh|Samuthirakani|Anandhi|Aadukalam Murugadoss|Kishore,"Drama, Thriller",7.983,2016,372226
17913,Ki & Ka,https://image.tmdb.org/t/p/w500/fd8E4aoXJ1aLvDq7zfS7QTuEILj.jpg,Kareena Kapoor Khan|Arjun Kapoor|Rajat Kapoor|Swaroop Sampat|Amitabh Bachchan,"Comedy, Romance",5.543,2016,390437
17914,Mimi,https://image.tmdb.org/t/p/w500/AtCUHSf5sG31FL0vugxplft5FXW.jpg,Kriti Sanon|Pankaj Tripathi|Sai Tamhankar|Evelyn Edwards|Supriya Pathak,"Comedy, Drama",7.06,2021,653457
17915,To the Stars,https://image.tmdb.org/t/p/w500/gJItlI3uKFyUFga3IM390nL7bs.jpg,Kara Hayward|Liana Liberato|Malin Åkerman|Shea Whigham|Tony Hale,Drama,5.7,2019,513111
17916,Winter Boy,https://image.tmdb.org/t/p/w500/qHRlWadU9QFZNP5TZcyEJVwYP2B.jpg,Paul Kircher|Vincent Lacoste|Juliette Binoche|Erwan Kepoa Falé|Christophe Honoré,Drama,7,2022,918044
17917,Geetha Govindam,https://image.tmdb.org/t/p/w500/sTreb0ajewXqeIqAyZ0IWtafoB5.jpg,Vijay Deverakonda|Rashmika Mandanna|Vennela Kishore|Subbaraju|Rahul Ramakrishna,Romance,6.905,2018,540468
17918,1985,https://image.tmdb.org/t/p/w500/mV7QRq3nI238vxlbyXRYFQKfbyL.jpg,Cory Michael Smith|Virginia Madsen|Michael Chiklis|Jamie Chung|Aidan Langford,Drama,6.1,2018,502220
17919,2 Minutes of Fame,https://image.tmdb.org/t/p/w500/qWrPZZL7CC3MqySlOzpXaUWjUrd.jpg,Jay Pharoah|Keke Palmer|Katt Williams|Deon Cole|Andy Allo,Comedy,6.6,2020,698783
17920,Kids vs. Aliens,https://image.tmdb.org/t/p/w500/wQ53sO5n9LCFbssV3oQ4CuajL1L.jpg,Phoebe Rex|Dominic Mariche|Calem MacDonald|Asher Grayson|Ben Tector,"Science Fiction, Horror, Adventure, Action",5.7,2023,1013870
17921,Vivere,https://image.tmdb.org/t/p/w500/aWqrMRiA4bez1qfLtB5rewB9rfi.jpg,Micaela Ramazzotti|Adriano Giannini|Massimo Ghini|Marcello Fonte|Róisín O'Donovan,Drama,5.629,2019,571485
17922,Becoming Warren Buffett,https://image.tmdb.org/t/p/w500/sMS6f2uBu0tyGK9iowA21La9F1o.jpg,Warren Buffett|Susan Buffett|Bill Gates|Aiden Linkov,Documentary,7.129,2017,438137
17923,La Civil,https://image.tmdb.org/t/p/w500/mP9EMrwJRxj7O4P4v2xsNyWWA1f.jpg,Arcelia Ramírez|Álvaro Guerrero|Jorge A. Jimenez|Eligio Meléndez|Juan Daniel Garcia Treviño,"Drama, Crime, Thriller",7.931,2021,833393
